date_measured,temperature
2022-06-16 16:29:39+09,34
2022-06-16 16:34:39+09,33.5625
2022-06-16 16:39:39+09,33.4375
2022-06-16 16:44:39+09,33.5
2022-06-16 16:49:39+09,33.9375
2022-06-16 16:54:39+09,34.1875
2022-06-16 16:59:39+09,34.125
2022-06-16 17:04:39+09,34.125
2022-06-16 17:09:39+09,34.1875
2022-06-16 17:14:39+09,34.25
2022-06-16 17:19:39+09,34.25
2022-06-16 17:24:39+09,34.375
2022-06-16 17:29:39+09,34.375
2022-06-16 17:34:39+09,34.5
2022-06-16 17:39:39+09,34.5
2022-06-16 17:44:39+09,34.4375
2022-06-16 17:49:39+09,34.4375
2022-06-16 17:54:39+09,34.3125
2022-06-16 17:59:39+09,34.375
2022-06-16 18:04:39+09,34.4375
2022-06-16 18:09:39+09,34.5625
2022-06-16 18:14:39+09,34.4375
2022-06-16 18:19:39+09,34.0625
2022-06-16 18:24:39+09,33.875
2022-06-16 18:29:39+09,34.5625
2022-06-16 18:34:39+09,34.875
2022-06-16 18:39:39+09,34.9375
2022-06-16 18:44:39+09,35
2022-06-16 18:49:39+09,34.9375
2022-06-16 18:54:39+09,34.5
2022-06-16 18:59:39+09,34.5625
2022-06-16 19:04:39+09,34.125
2022-06-16 19:09:39+09,33.6875
2022-06-16 19:14:39+09,33.3125
2022-06-16 19:19:39+09,33.4375
2022-06-16 19:24:39+09,33.5625
2022-06-16 19:29:39+09,32.875
2022-06-16 19:34:39+09,32.875
2022-06-16 19:39:39+09,33.0625
2022-06-16 19:44:39+09,34.25
2022-06-16 19:49:39+09,34.375
2022-06-16 19:54:39+09,34.625
2022-06-16 19:59:39+09,34.1875
2022-06-16 20:04:39+09,33.4375
2022-06-16 20:09:39+09,33.4375
2022-06-16 20:14:39+09,32.3125
2022-06-16 20:19:39+09,33.3125
2022-06-16 20:24:39+09,33.0625
2022-06-16 20:29:39+09,34.25
2022-06-16 20:34:39+09,34.5625
2022-06-16 20:39:39+09,33.3125
2022-06-16 20:44:39+09,32.875
2022-06-16 20:49:39+09,32.9375
2022-06-16 20:54:39+09,33.125
2022-06-16 20:59:39+09,33.3125
2022-06-16 21:04:39+09,34.875
2022-06-16 21:09:39+09,33.375
2022-06-16 21:14:39+09,33
2022-06-16 21:19:39+09,33.1875
2022-06-16 21:24:39+09,33.5625
2022-06-16 21:29:39+09,33.375
2022-06-16 21:34:39+09,33.75
2022-06-16 21:39:39+09,33.6875
2022-06-16 21:44:39+09,33.75
2022-06-16 21:49:39+09,33.4375
2022-06-16 21:54:39+09,34
2022-06-16 21:59:39+09,33.5
2022-06-16 22:04:39+09,33.0625
2022-06-16 22:09:39+09,32.75
2022-06-16 22:14:39+09,33.875
2022-06-16 22:19:39+09,34.1875
2022-06-16 22:24:39+09,34.0625
2022-06-16 22:29:39+09,33.9375
2022-06-16 22:34:39+09,33.9375
2022-06-16 22:39:39+09,34.5625
2022-06-16 22:44:39+09,34.5
2022-06-16 22:49:39+09,34.1875
2022-06-16 22:54:39+09,34.25
2022-06-16 22:59:39+09,32.625
2022-06-16 23:04:39+09,32.625
2022-06-16 23:09:39+09,33.75
2022-06-16 23:14:39+09,34.3125
2022-06-16 23:19:39+09,34.75
2022-06-16 23:24:39+09,35
2022-06-16 23:29:39+09,35.1875
2022-06-16 23:34:39+09,35.3125
2022-06-16 23:39:39+09,33.6875
2022-06-16 23:44:39+09,35.0625
2022-06-16 23:49:39+09,35.5
2022-06-16 23:54:39+09,33.9375
2022-06-16 23:59:39+09,34.0625
2022-06-17 00:04:39+09,33.8125
2022-06-17 00:09:39+09,34
2022-06-17 00:14:39+09,33.75
2022-06-17 00:19:39+09,33.4375
2022-06-17 00:24:39+09,33.5
2022-06-17 00:29:39+09,33.1875
2022-06-17 00:34:39+09,32.5
2022-06-17 00:39:39+09,32.75
2022-06-17 00:44:39+09,32.75
2022-06-17 00:49:39+09,32.625
2022-06-17 00:54:39+09,32.5625
